id,count,x,y,vul_resource
6736,0,129.815,35.30693,0
6737,0,129.825,35.30693,0
6738,0,129.835,35.30693,0
6739,1,129.845,35.30693,0
6740,3,129.855,35.30693,0
6741,2,129.865,35.30693,0
6742,2,129.875,35.30693,0
6743,2,129.885,35.30693,0
6876,12,129.265,35.29693,1
6877,6,129.275,35.29693,1
6878,8,129.285,35.29693,1
6879,9,129.295,35.29693,0
6880,13,129.305,35.29693,0
6881,12,129.315,35.29693,0
6882,19,129.325,35.29693,0
6883,24,129.335,35.29693,0
6884,33,129.345,35.29693,0
6885,41,129.355,35.29693,0
6886,50,129.365,35.29693,0
6887,58,129.375,35.29693,0
6888,53,129.385,35.29693,0
6889,49,129.395,35.29693,0
6890,40,129.405,35.29693,0
6891,34,129.415,35.29693,0
6892,23,129.425,35.29693,0
6893,21,129.435,35.29693,0
6894,20,129.445,35.29693,0
6895,17,129.455,35.29693,0
6896,16,129.465,35.29693,0
6897,10,129.475,35.29693,0
6898,10,129.485,35.29693,0
6899,15,129.495,35.29693,0
6900,17,129.505,35.29693,0
6901,15,129.515,35.29693,0
6902,13,129.525,35.29693,0
6903,12,129.535,35.29693,0
6904,10,129.545,35.29693,0
6905,10,129.555,35.29693,0
6906,5,129.565,35.29693,0
6907,4,129.575,35.29693,0
6908,8,129.585,35.29693,0
6909,5,129.595,35.29693,0
6910,3,129.605,35.29693,0
6911,1,129.615,35.29693,0
6912,3,129.625,35.29693,0
6913,2,129.635,35.29693,0
6914,3,129.645,35.29693,0
6915,2,129.655,35.29693,0
6916,1,129.665,35.29693,0
6917,1,129.675,35.29693,0
6918,3,129.685,35.29693,0
6919,2,129.695,35.29693,0
6920,1,129.705,35.29693,0
6921,1,129.715,35.29693,0
6922,0,129.725,35.29693,0
6923,0,129.735,35.29693,0
6924,0,129.745,35.29693,0
6925,1,129.755,35.29693,0
6926,3,129.765,35.29693,0
6927,3,129.775,35.29693,0
6928,2,129.785,35.29693,0
6929,2,129.795,35.29693,0
6930,0,129.805,35.29693,0
6931,1,129.815,35.29693,0
6932,2,129.825,35.29693,0
6933,2,129.835,35.29693,0
6934,2,129.845,35.29693,0
6935,2,129.855,35.29693,0
6936,1,129.865,35.29693,0
6937,1,129.875,35.29693,0
7070,13,129.255,35.28693,0
7071,10,129.265,35.28693,1
7072,8,129.275,35.28693,1
7073,11,129.285,35.28693,1
7074,11,129.295,35.28693,0
7075,17,129.305,35.28693,0
7076,19,129.315,35.28693,0
7077,24,129.325,35.28693,0
7078,33,129.335,35.28693,0
7079,38,129.345,35.28693,0
7080,48,129.355,35.28693,0
7081,52,129.365,35.28693,0
7082,50,129.375,35.28693,0
7083,50,129.385,35.28693,0
7084,44,129.395,35.28693,0
7085,35,129.405,35.28693,0
7086,30,129.415,35.28693,0
7087,24,129.425,35.28693,0
7088,19,129.435,35.28693,0
7089,17,129.445,35.28693,0
7090,17,129.455,35.28693,0
7091,12,129.465,35.28693,0
7092,8,129.475,35.28693,0
7093,13,129.485,35.28693,0
7094,13,129.495,35.28693,0
7095,11,129.505,35.28693,0
7096,8,129.515,35.28693,0
7097,9,129.525,35.28693,0
7098,14,129.535,35.28693,0
7099,14,129.545,35.28693,0
7100,9,129.555,35.28693,0
7101,2,129.565,35.28693,0
7102,6,129.575,35.28693,0
7103,6,129.585,35.28693,0
7104,5,129.595,35.28693,0
7105,4,129.605,35.28693,0
7106,4,129.615,35.28693,0
7107,3,129.625,35.28693,0
7108,1,129.635,35.28693,0
7109,2,129.645,35.28693,0
7110,2,129.655,35.28693,0
7111,4,129.665,35.28693,0
7112,2,129.675,35.28693,0
7113,2,129.685,35.28693,0
7114,1,129.695,35.28693,0
7115,0,129.705,35.28693,0
7116,1,129.715,35.28693,0
7117,0,129.725,35.28693,0
7118,0,129.735,35.28693,0
7119,1,129.745,35.28693,0
7120,3,129.755,35.28693,0
7121,3,129.765,35.28693,0
7122,4,129.775,35.28693,0
7123,3,129.785,35.28693,0
7124,1,129.795,35.28693,0
7125,2,129.805,35.28693,0
7126,2,129.815,35.28693,0
7127,2,129.825,35.28693,0
7128,1,129.835,35.28693,0
7129,2,129.845,35.28693,0
7130,1,129.855,35.28693,0
7131,2,129.865,35.28693,0
7132,3,129.875,35.28693,0
7264,15,129.245,35.27693,0
7265,12,129.255,35.27693,1
7266,6,129.265,35.27693,1
7267,9,129.275,35.27693,1
7268,11,129.285,35.27693,0
7269,15,129.295,35.27693,0
7270,18,129.305,35.27693,0
7271,22,129.315,35.27693,0
7272,31,129.325,35.27693,0
7273,39,129.335,35.27693,0
7274,47,129.345,35.27693,0
7275,50,129.355,35.27693,0
7276,52,129.365,35.27693,0
7277,50,129.375,35.27693,0
7278,48,129.385,35.27693,0
7279,33,129.395,35.27693,0
7280,29,129.405,35.27693,0
7281,28,129.415,35.27693,0
7282,23,129.425,35.27693,0
7283,18,129.435,35.27693,0
7284,16,129.445,35.27693,0
7285,13,129.455,35.27693,0
7286,11,129.465,35.27693,0
7287,12,129.475,35.27693,0
7288,13,129.485,35.27693,0
7289,9,129.495,35.27693,0
7290,9,129.505,35.27693,0
7291,11,129.515,35.27693,0
7292,7,129.525,35.27693,0
7293,8,129.535,35.27693,0
7294,10,129.545,35.27693,0
7295,10,129.555,35.27693,0
7296,8,129.565,35.27693,0
7297,7,129.575,35.27693,0
7298,6,129.585,35.27693,0
7299,7,129.595,35.27693,0
7300,6,129.605,35.27693,0
7301,3,129.615,35.27693,0
7302,4,129.625,35.27693,0
7303,3,129.635,35.27693,0
7304,1,129.645,35.27693,0
7305,3,129.655,35.27693,0
7306,4,129.665,35.27693,0
7307,2,129.675,35.27693,0
7308,1,129.685,35.27693,0
7309,1,129.695,35.27693,0
7310,0,129.705,35.27693,0
7311,1,129.715,35.27693,0
7312,1,129.725,35.27693,0
7313,2,129.735,35.27693,0
7314,2,129.745,35.27693,0
7315,1,129.755,35.27693,0
7316,3,129.765,35.27693,0
7317,4,129.775,35.27693,0
7318,4,129.785,35.27693,0
7319,3,129.795,35.27693,0
7320,2,129.805,35.27693,0
7321,2,129.815,35.27693,0
7322,2,129.825,35.27693,0
7323,2,129.835,35.27693,0
7324,2,129.845,35.27693,0
7325,0,129.855,35.27693,0
7326,1,129.865,35.27693,0
7458,14,129.235,35.26693,0
7459,13,129.245,35.26693,1
7460,8,129.255,35.26693,1
7461,11,129.265,35.26693,1
7462,13,129.275,35.26693,1
7463,16,129.285,35.26693,0
7464,18,129.295,35.26693,0
7465,18,129.305,35.26693,0
7466,33,129.315,35.26693,0
7467,39,129.325,35.26693,0
7468,45,129.335,35.26693,0
7469,52,129.345,35.26693,0
7470,52,129.355,35.26693,0
7471,49,129.365,35.26693,0
7472,50,129.375,35.26693,0
7473,41,129.385,35.26693,0
7474,33,129.395,35.26693,0
7475,31,129.405,35.26693,0
7476,27,129.415,35.26693,0
7477,16,129.425,35.26693,0
7478,19,129.435,35.26693,0
7479,16,129.445,35.26693,0
7480,8,129.455,35.26693,0
7481,11,129.465,35.26693,0
7482,10,129.475,35.26693,0
7483,8,129.485,35.26693,0
7484,10,129.495,35.26693,0
7485,8,129.505,35.26693,0
7486,12,129.515,35.26693,0
7487,8,129.525,35.26693,0
7488,5,129.535,35.26693,0
7489,6,129.545,35.26693,0
7490,12,129.555,35.26693,0
7491,13,129.565,35.26693,0
7492,11,129.575,35.26693,0
7493,7,129.585,35.26693,0
7494,5,129.595,35.26693,0
7495,5,129.605,35.26693,0
7496,7,129.615,35.26693,0
7497,6,129.625,35.26693,0
7498,3,129.635,35.26693,0
7499,5,129.645,35.26693,0
7500,4,129.655,35.26693,0
7501,0,129.665,35.26693,0
7502,1,129.675,35.26693,0
7503,1,129.685,35.26693,0
7504,0,129.695,35.26693,0
7505,2,129.705,35.26693,0
7506,2,129.715,35.26693,0
7507,2,129.725,35.26693,0
7508,2,129.735,35.26693,0
7509,1,129.745,35.26693,0
7510,3,129.755,35.26693,0
7511,3,129.765,35.26693,0
7512,3,129.775,35.26693,0
7513,4,129.785,35.26693,0
7514,4,129.795,35.26693,0
7515,3,129.805,35.26693,0
7516,1,129.815,35.26693,0
7517,1,129.825,35.26693,0
7518,1,129.835,35.26693,0
7519,1,129.845,35.26693,0
7520,2,129.855,35.26693,0
7653,13,129.235,35.25693,1
7654,10,129.245,35.25693,1
7655,10,129.255,35.25693,1
7656,12,129.265,35.25693,1
7657,16,129.275,35.25693,0
7658,17,129.285,35.25693,0
7659,21,129.295,35.25693,0
7660,31,129.305,35.25693,0
7661,39,129.315,35.25693,0
7662,42,129.325,35.25693,0
7663,49,129.335,35.25693,0
7664,50,129.345,35.25693,0
7665,51,129.355,35.25693,0
7666,50,129.365,35.25693,0
7667,44,129.375,35.25693,0
7668,34,129.385,35.25693,0
7669,31,129.395,35.25693,0
7670,28,129.405,35.25693,0
7671,21,129.415,35.25693,0
7672,16,129.425,35.25693,0
7673,17,129.435,35.25693,0
7674,12,129.445,35.25693,0
7675,10,129.455,35.25693,0
7676,10,129.465,35.25693,0
7677,9,129.475,35.25693,0
7678,7,129.485,35.25693,0
7679,11,129.495,35.25693,0
7680,10,129.505,35.25693,0
7681,8,129.515,35.25693,0
7682,6,129.525,35.25693,0
7683,5,129.535,35.25693,0
7684,7,129.545,35.25693,0
7685,11,129.555,35.25693,0
7686,11,129.565,35.25693,0
7687,14,129.575,35.25693,0
7688,12,129.585,35.25693,0
7689,7,129.595,35.25693,0
7690,5,129.605,35.25693,0
7691,6,129.615,35.25693,0
7692,5,129.625,35.25693,0
7693,3,129.635,35.25693,0
7694,3,129.645,35.25693,0
7695,2,129.655,35.25693,0
7696,2,129.665,35.25693,0
7697,0,129.675,35.25693,0
7698,2,129.685,35.25693,0
7699,2,129.695,35.25693,0
7700,3,129.705,35.25693,0
7701,2,129.715,35.25693,0
7702,3,129.725,35.25693,0
7703,2,129.735,35.25693,0
7704,3,129.745,35.25693,0
7705,3,129.755,35.25693,0
7706,2,129.765,35.25693,0
7707,2,129.775,35.25693,0
7708,3,129.785,35.25693,0
7709,2,129.795,35.25693,0
7710,2,129.805,35.25693,0
7711,3,129.815,35.25693,0
7712,2,129.825,35.25693,0
7713,2,129.835,35.25693,0
7714,2,129.845,35.25693,0
7849,10,129.245,35.24693,0
7850,13,129.255,35.24693,1
7851,18,129.265,35.24693,1
7852,21,129.275,35.24693,0
7853,22,129.285,35.24693,0
7854,30,129.295,35.24693,0
7855,36,129.305,35.24693,0
7856,41,129.315,35.24693,0
7857,48,129.325,35.24693,0
7858,48,129.335,35.24693,0
7859,50,129.345,35.24693,0
7860,51,129.355,35.24693,0
7861,42,129.365,35.24693,0
7862,37,129.375,35.24693,0
7863,32,129.385,35.24693,0
7864,28,129.395,35.24693,0
7865,20,129.405,35.24693,0
7866,18,129.415,35.24693,0
7867,15,129.425,35.24693,0
7868,12,129.435,35.24693,0
7869,9,129.445,35.24693,0
7870,7,129.455,35.24693,0
7871,9,129.465,35.24693,0
7872,10,129.475,35.24693,0
7873,9,129.485,35.24693,0
7874,6,129.495,35.24693,0
7875,7,129.505,35.24693,0
7876,5,129.515,35.24693,0
7877,6,129.525,35.24693,0
7878,6,129.535,35.24693,0
7879,8,129.545,35.24693,0
7880,9,129.555,35.24693,0
7881,9,129.565,35.24693,0
7882,11,129.575,35.24693,0
7883,11,129.585,35.24693,0
7884,10,129.595,35.24693,0
7885,7,129.605,35.24693,0
7886,6,129.615,35.24693,0
7887,8,129.625,35.24693,0
7888,6,129.635,35.24693,0
7889,0,129.645,35.24693,0
7890,1,129.655,35.24693,0
7891,3,129.665,35.24693,0
7892,3,129.675,35.24693,0
7893,2,129.685,35.24693,0
7894,3,129.695,35.24693,0
7895,6,129.705,35.24693,0
7896,2,129.715,35.24693,0
7897,2,129.725,35.24693,0
7898,2,129.735,35.24693,0
7899,3,129.745,35.24693,0
7900,2,129.755,35.24693,0
7901,1,129.765,35.24693,0
7902,0,129.775,35.24693,0
7903,1,129.785,35.24693,0
7904,2,129.795,35.24693,0
7905,2,129.805,35.24693,0
7906,4,129.815,35.24693,0
7907,3,129.825,35.24693,0
7908,3,129.835,35.24693,0
8044,15,129.245,35.23693,1
8045,16,129.255,35.23693,1
8046,20,129.265,35.23693,0
8047,22,129.275,35.23693,0
8048,28,129.285,35.23693,0
8049,34,129.295,35.23693,0
8050,39,129.305,35.23693,0
8051,45,129.315,35.23693,0
8052,48,129.325,35.23693,0
8053,50,129.335,35.23693,0
8054,49,129.345,35.23693,0
8055,43,129.355,35.23693,0
8056,38,129.365,35.23693,0
8057,31,129.375,35.23693,0
8058,29,129.385,35.23693,0
8059,22,129.395,35.23693,0
8060,18,129.405,35.23693,0
8061,19,129.415,35.23693,0
8062,13,129.425,35.23693,0
8063,10,129.435,35.23693,0
8064,8,129.445,35.23693,0
8065,7,129.455,35.23693,0
8066,9,129.465,35.23693,0
8067,10,129.475,35.23693,0
8068,6,129.485,35.23693,0
8069,8,129.495,35.23693,0
8070,7,129.505,35.23693,0
8071,6,129.515,35.23693,0
8072,5,129.525,35.23693,0
8073,8,129.535,35.23693,0
8074,10,129.545,35.23693,0
8075,5,129.555,35.23693,0
8076,2,129.565,35.23693,0
8077,8,129.575,35.23693,0
8078,10,129.585,35.23693,0
8079,10,129.595,35.23693,0
8080,7,129.605,35.23693,0
8081,8,129.615,35.23693,0
8082,7,129.625,35.23693,0
8083,7,129.635,35.23693,0
8084,5,129.645,35.23693,0
8085,2,129.655,35.23693,0
8086,3,129.665,35.23693,0
8087,5,129.675,35.23693,0
8088,6,129.685,35.23693,0
8089,5,129.695,35.23693,0
8090,5,129.705,35.23693,0
8091,4,129.715,35.23693,0
8092,2,129.725,35.23693,0
8093,2,129.735,35.23693,0
8094,1,129.745,35.23693,0
8095,2,129.755,35.23693,0
8096,1,129.765,35.23693,0
8097,1,129.775,35.23693,0
8098,1,129.785,35.23693,0
8099,2,129.795,35.23693,0
8100,3,129.805,35.23693,0
8101,2,129.815,35.23693,0
8102,2,129.825,35.23693,0
8238,16,129.235,35.22693,0
8239,17,129.245,35.22693,1
8240,20,129.255,35.22693,0
8241,23,129.265,35.22693,0
8242,29,129.275,35.22693,0
8243,33,129.285,35.22693,0
8244,39,129.295,35.22693,0
8245,45,129.305,35.22693,0
8246,49,129.315,35.22693,0
8247,52,129.325,35.22693,0
8248,52,129.335,35.22693,0
8249,46,129.345,35.22693,0
8250,38,129.355,35.22693,0
8251,33,129.365,35.22693,0
8252,26,129.375,35.22693,0
8253,22,129.385,35.22693,0
8254,19,129.395,35.22693,0
8255,17,129.405,35.22693,0
8256,15,129.415,35.22693,0
8257,12,129.425,35.22693,0
8258,10,129.435,35.22693,0
8259,7,129.445,35.22693,0
8260,8,129.455,35.22693,0
8261,9,129.465,35.22693,0
8262,6,129.475,35.22693,0
8263,5,129.485,35.22693,0
8264,6,129.495,35.22693,0
8265,5,129.505,35.22693,0
8266,7,129.515,35.22693,0
8267,5,129.525,35.22693,0
8268,6,129.535,35.22693,0
8269,7,129.545,35.22693,0
8270,5,129.555,35.22693,0
8271,4,129.565,35.22693,0
8272,6,129.575,35.22693,0
8273,8,129.585,35.22693,0
8274,10,129.595,35.22693,0
8275,10,129.605,35.22693,0
8276,8,129.615,35.22693,0
8277,6,129.625,35.22693,0
8278,4,129.635,35.22693,0
8279,5,129.645,35.22693,0
8280,5,129.655,35.22693,0
8281,4,129.665,35.22693,0
8282,3,129.675,35.22693,0
8283,2,129.685,35.22693,0
8284,3,129.695,35.22693,0
8285,4,129.705,35.22693,0
8286,5,129.715,35.22693,0
8287,3,129.725,35.22693,0
8288,2,129.735,35.22693,0
8289,2,129.745,35.22693,0
8290,1,129.755,35.22693,0
8291,1,129.765,35.22693,0
8292,1,129.775,35.22693,0
8293,0,129.785,35.22693,0
8294,0,129.795,35.22693,0
8295,2,129.805,35.22693,0
8296,2,129.815,35.22693,0
8297,2,129.825,35.22693,0
8432,16,129.225,35.21693,0
8433,18,129.235,35.21693,1
8434,20,129.245,35.21693,1
8435,23,129.255,35.21693,0
8436,27,129.265,35.21693,0
8437,35,129.275,35.21693,0
8438,38,129.285,35.21693,0
8439,46,129.295,35.21693,0
8440,50,129.305,35.21693,0
8441,54,129.315,35.21693,0
8442,53,129.325,35.21693,0
8443,49,129.335,35.21693,0
8444,43,129.345,35.21693,0
8445,32,129.355,35.21693,0
8446,27,129.365,35.21693,0
8447,23,129.375,35.21693,0
8448,15,129.385,35.21693,0
8449,17,129.395,35.21693,0
8450,13,129.405,35.21693,0
8451,13,129.415,35.21693,0
8452,12,129.425,35.21693,0
8453,8,129.435,35.21693,0
8454,8,129.445,35.21693,0
8455,10,129.455,35.21693,0
8456,9,129.465,35.21693,0
8457,4,129.475,35.21693,0
8458,8,129.485,35.21693,0
8459,8,129.495,35.21693,0
8460,6,129.505,35.21693,0
8461,8,129.515,35.21693,0
8462,6,129.525,35.21693,0
8463,7,129.535,35.21693,0
8464,7,129.545,35.21693,0
8465,6,129.555,35.21693,0
8466,6,129.565,35.21693,0
8467,6,129.575,35.21693,0
8468,5,129.585,35.21693,0
8469,11,129.595,35.21693,0
8470,10,129.605,35.21693,0
8471,8,129.615,35.21693,0
8472,10,129.625,35.21693,0
8473,8,129.635,35.21693,0
8474,6,129.645,35.21693,0
8475,7,129.655,35.21693,0
8476,5,129.665,35.21693,0
8477,2,129.675,35.21693,0
8478,2,129.685,35.21693,0
8479,3,129.695,35.21693,0
8480,2,129.705,35.21693,0
8481,4,129.715,35.21693,0
8482,5,129.725,35.21693,0
8483,3,129.735,35.21693,0
8484,0,129.745,35.21693,0
8485,0,129.755,35.21693,0
8486,0,129.765,35.21693,0
8487,0,129.775,35.21693,0
8488,0,129.785,35.21693,0
8489,1,129.795,35.21693,0
8490,1,129.805,35.21693,0
8491,2,129.815,35.21693,0
8492,2,129.825,35.21693,0
8628,19,129.235,35.20693,1
8629,22,129.245,35.20693,1
8630,25,129.255,35.20693,0
8631,31,129.265,35.20693,0
8632,35,129.275,35.20693,0
8633,47,129.285,35.20693,0
8634,52,129.295,35.20693,0
8635,53,129.305,35.20693,0
8636,52,129.315,35.20693,0
8637,48,129.325,35.20693,0
8638,43,129.335,35.20693,0
8639,33,129.345,35.20693,0
8640,32,129.355,35.20693,0
8641,22,129.365,35.20693,0
8642,18,129.375,35.20693,0
8643,16,129.385,35.20693,0
8644,15,129.395,35.20693,0
8645,12,129.405,35.20693,0
8646,11,129.415,35.20693,0
8647,10,129.425,35.20693,0
8648,8,129.435,35.20693,0
8649,9,129.445,35.20693,0
8650,7,129.455,35.20693,0
8651,2,129.465,35.20693,0
8652,8,129.475,35.20693,0
8653,7,129.485,35.20693,0
8654,6,129.495,35.20693,0
8655,6,129.505,35.20693,0
8656,6,129.515,35.20693,0
8657,6,129.525,35.20693,0
8658,8,129.535,35.20693,0
8659,8,129.545,35.20693,0
8660,5,129.555,35.20693,0
8661,4,129.565,35.20693,0
8662,8,129.575,35.20693,0
8663,9,129.585,35.20693,0
8664,11,129.595,35.20693,0
8665,10,129.605,35.20693,0
8666,9,129.615,35.20693,0
8667,9,129.625,35.20693,0
8668,9,129.635,35.20693,0
8669,7,129.645,35.20693,0
8670,4,129.655,35.20693,0
8671,7,129.665,35.20693,0
8672,6,129.675,35.20693,0
8673,2,129.685,35.20693,0
8674,2,129.695,35.20693,0
8675,1,129.705,35.20693,0
8676,0,129.715,35.20693,0
8677,3,129.725,35.20693,0
8678,3,129.735,35.20693,0
8679,2,129.745,35.20693,0
8680,0,129.755,35.20693,0
8681,0,129.765,35.20693,0
8682,0,129.775,35.20693,0
8683,0,129.785,35.20693,0
8684,2,129.795,35.20693,0
8685,2,129.805,35.20693,0
8686,2,129.815,35.20693,0
8822,18,129.225,35.19693,1
8823,23,129.235,35.19693,1
8824,23,129.245,35.19693,0
8825,31,129.255,35.19693,0
8826,37,129.265,35.19693,0
8827,44,129.275,35.19693,0
8828,52,129.285,35.19693,0
8829,51,129.295,35.19693,0
8830,51,129.305,35.19693,0
8831,48,129.315,35.19693,0
8832,43,129.325,35.19693,0
8833,35,129.335,35.19693,0
8834,31,129.345,35.19693,0
8835,24,129.355,35.19693,0
8836,18,129.365,35.19693,0
8837,17,129.375,35.19693,0
8838,16,129.385,35.19693,0
8839,12,129.395,35.19693,0
8840,11,129.405,35.19693,0
8841,10,129.415,35.19693,0
8842,12,129.425,35.19693,0
8843,11,129.435,35.19693,0
8844,5,129.445,35.19693,0
8845,8,129.455,35.19693,0
8846,8,129.465,35.19693,0
8847,9,129.475,35.19693,0
8848,6,129.485,35.19693,0
8849,7,129.495,35.19693,0
8850,6,129.505,35.19693,0
8851,6,129.515,35.19693,0
8852,7,129.525,35.19693,0
8853,7,129.535,35.19693,0
8854,4,129.545,35.19693,0
8855,5,129.555,35.19693,0
8856,5,129.565,35.19693,0
8857,7,129.575,35.19693,0
8858,8,129.585,35.19693,0
8859,8,129.595,35.19693,0
8860,9,129.605,35.19693,0
8861,8,129.615,35.19693,0
8862,9,129.625,35.19693,0
8863,9,129.635,35.19693,0
8864,9,129.645,35.19693,0
8865,9,129.655,35.19693,0
8866,7,129.665,35.19693,0
8867,7,129.675,35.19693,0
8868,4,129.685,35.19693,0
8869,1,129.695,35.19693,0
8870,1,129.705,35.19693,0
8871,2,129.715,35.19693,0
8872,2,129.725,35.19693,0
8873,2,129.735,35.19693,0
8874,4,129.745,35.19693,0
8875,2,129.755,35.19693,0
8876,1,129.765,35.19693,0
8877,1,129.775,35.19693,0
8878,1,129.785,35.19693,0
8879,2,129.795,35.19693,0
8880,1,129.805,35.19693,0
8881,1,129.815,35.19693,0
9015,15,129.205,35.18693,0
9016,17,129.215,35.18693,1
9017,19,129.225,35.18693,1
9018,24,129.235,35.18693,1
9019,28,129.245,35.18693,0
9020,38,129.255,35.18693,0
9021,44,129.265,35.18693,0
9022,50,129.275,35.18693,0
9023,54,129.285,35.18693,0
9024,53,129.295,35.18693,0
9025,51,129.305,35.18693,0
9026,40,129.315,35.18693,0
9027,35,129.325,35.18693,0
9028,29,129.335,35.18693,0
9029,30,129.345,35.18693,0
9030,20,129.355,35.18693,0
9031,18,129.365,35.18693,0
9032,18,129.375,35.18693,0
9033,15,129.385,35.18693,0
9034,9,129.395,35.18693,0
9035,10,129.405,35.18693,0
9036,12,129.415,35.18693,0
9037,10,129.425,35.18693,0
9038,8,129.435,35.18693,0
9039,7,129.445,35.18693,0
9040,7,129.455,35.18693,0
9041,7,129.465,35.18693,0
9042,8,129.475,35.18693,0
9043,5,129.485,35.18693,0
9044,6,129.495,35.18693,0
9045,4,129.505,35.18693,0
9046,7,129.515,35.18693,0
9047,6,129.525,35.18693,0
9048,3,129.535,35.18693,0
9049,2,129.545,35.18693,0
9050,5,129.555,35.18693,0
9051,5,129.565,35.18693,0
9052,7,129.575,35.18693,0
9053,6,129.585,35.18693,0
9054,6,129.595,35.18693,0
9055,7,129.605,35.18693,0
9056,6,129.615,35.18693,0
9057,9,129.625,35.18693,0
9058,11,129.635,35.18693,0
9059,9,129.645,35.18693,0
9060,5,129.655,35.18693,0
9061,5,129.665,35.18693,0
9062,4,129.675,35.18693,0
9063,5,129.685,35.18693,0
9064,4,129.695,35.18693,0
9065,2,129.705,35.18693,0
9066,2,129.715,35.18693,0
9067,1,129.725,35.18693,0
9068,1,129.735,35.18693,0
9069,3,129.745,35.18693,0
9070,3,129.755,35.18693,0
9071,1,129.765,35.18693,0
9072,1,129.775,35.18693,0
9073,2,129.785,35.18693,0
9074,3,129.795,35.18693,0
9075,3,129.805,35.18693,0
9209,16,129.195,35.17693,0
9210,15,129.205,35.17693,1
9211,23,129.215,35.17693,1
9212,24,129.225,35.17693,1
9213,26,129.235,35.17693,0
9214,38,129.245,35.17693,0
9215,44,129.255,35.17693,0
9216,50,129.265,35.17693,0
9217,53,129.275,35.17693,0
9218,52,129.285,35.17693,0
9219,51,129.295,35.17693,0
9220,40,129.305,35.17693,0
9221,36,129.315,35.17693,0
9222,32,129.325,35.17693,0
9223,35,129.335,35.17693,0
9224,22,129.345,35.17693,0
9225,20,129.355,35.17693,0
9226,22,129.365,35.17693,0
9227,13,129.375,35.17693,0
9228,11,129.385,35.17693,0
9229,8,129.395,35.17693,0
9230,10,129.405,35.17693,0
9231,12,129.415,35.17693,0
9232,7,129.425,35.17693,0
9233,7,129.435,35.17693,0
9234,5,129.445,35.17693,0
9235,7,129.455,35.17693,0
9236,8,129.465,35.17693,0
9237,4,129.475,35.17693,0
9238,6,129.485,35.17693,0
9239,8,129.495,35.17693,0
9240,7,129.505,35.17693,0
9241,7,129.515,35.17693,0
9242,3,129.525,35.17693,0
9243,2,129.535,35.17693,0
9244,4,129.545,35.17693,0
9245,6,129.555,35.17693,0
9246,7,129.565,35.17693,0
9247,5,129.575,35.17693,0
9248,4,129.585,35.17693,0
9249,5,129.595,35.17693,0
9250,6,129.605,35.17693,0
9251,6,129.615,35.17693,0
9252,5,129.625,35.17693,0
9253,6,129.635,35.17693,0
9254,7,129.645,35.17693,0
9255,6,129.655,35.17693,0
9256,4,129.665,35.17693,0
9257,6,129.675,35.17693,0
9258,3,129.685,35.17693,0
9259,6,129.695,35.17693,0
9260,6,129.705,35.17693,0
9261,1,129.715,35.17693,0
9262,0,129.725,35.17693,0
9263,1,129.735,35.17693,0
9264,1,129.745,35.17693,0
9265,3,129.755,35.17693,0
9266,3,129.765,35.17693,0
9267,3,129.775,35.17693,0
9268,3,129.785,35.17693,0
9269,1,129.795,35.17693,0
9270,3,129.805,35.17693,0
9398,15,129.135,35.16693,0
9404,16,129.195,35.16693,1
9405,21,129.205,35.16693,1
9406,26,129.215,35.16693,1
9407,27,129.225,35.16693,0
9408,38,129.235,35.16693,0
9409,43,129.245,35.16693,0
9410,49,129.255,35.16693,0
9411,50,129.265,35.16693,0
9412,51,129.275,35.16693,0
9413,53,129.285,35.16693,0
9414,39,129.295,35.16693,0
9415,36,129.305,35.16693,0
9416,37,129.315,35.16693,0
9417,36,129.325,35.16693,0
9418,29,129.335,35.16693,0
9419,21,129.345,35.16693,0
9420,21,129.355,35.16693,0
9421,14,129.365,35.16693,0
9422,12,129.375,35.16693,0
9423,12,129.385,35.16693,0
9424,13,129.395,35.16693,0
9425,17,129.405,35.16693,0
9426,11,129.415,35.16693,0
9427,5,129.425,35.16693,0
9428,9,129.435,35.16693,0
9429,8,129.445,35.16693,0
9430,8,129.455,35.16693,0
9431,9,129.465,35.16693,0
9432,7,129.475,35.16693,0
9433,8,129.485,35.16693,0
9434,5,129.495,35.16693,0
9435,5,129.505,35.16693,0
9436,4,129.515,35.16693,0
9437,7,129.525,35.16693,0
9438,6,129.535,35.16693,0
9439,5,129.545,35.16693,0
9440,4,129.555,35.16693,0
9441,4,129.565,35.16693,0
9442,6,129.575,35.16693,0
9443,7,129.585,35.16693,0
9444,5,129.595,35.16693,0
9445,3,129.605,35.16693,0
9446,4,129.615,35.16693,0
9447,6,129.625,35.16693,0
9448,8,129.635,35.16693,0
9449,7,129.645,35.16693,0
9450,8,129.655,35.16693,0
9451,8,129.665,35.16693,0
9452,7,129.675,35.16693,0
9453,6,129.685,35.16693,0
9454,4,129.695,35.16693,0
9455,6,129.705,35.16693,0
9456,4,129.715,35.16693,0
9457,1,129.725,35.16693,0
9458,1,129.735,35.16693,0
9459,1,129.745,35.16693,0
9460,1,129.755,35.16693,0
9461,4,129.765,35.16693,0
9462,5,129.775,35.16693,0
9463,3,129.785,35.16693,0
9464,2,129.795,35.16693,0
9591,13,129.115,35.15693,1
9592,15,129.125,35.15693,0
9593,19,129.135,35.15693,0
9594,18,129.145,35.15693,0
9595,17,129.155,35.15693,1
9596,21,129.165,35.15693,1
9597,17,129.175,35.15693,0
9598,16,129.185,35.15693,1
9599,21,129.195,35.15693,1
